106.25,310.616,0.0386869,14.7085
1001.92,412.988,1.70249,787.416
392.206,349.443,1.62686,196.308
588.205,360.443,1.62686,196.308
109.467,286.144,0.00551463,28.4432
608.719,340.736,1.6415,399.902
312.972,368.166,0.0165062,22.4091
209.816,312.487,1.6415,399.902
394.994,378.803,1.62687,196.31
105.681,325.314,0.0386869,14.7085
394.278,296.727,1.62786,396.633
598.243,311.442,1.62659,196.405
596.844,336.812,1.62705,195.798
110.977,307.996,1.4948,103.692
590.995,389.804,1.62687,196.31
402.143,300.491,1.62659,196.405
108.135,418.256,1.62494,42.7635
392.402,220.401,1.62686,196.309
590.616,308.459,1.62527,199.946
793.233,10.7149,-1.49923,89.8672
164.101,289.212,1.79278,207.591
588.402,231.401,1.62686,196.309
581.913,308.038,1.62686,196.308
541.71,368.497,1.62686,196.308
345.71,357.497,1.62686,196.308
385.913,297.038,1.62686,196.308
399.846,360.659,1.62747,196.4
795.28,249.944,1.6103,200.038
395.634,316.354,1.6269,196.32
710.5,276.61,1.61589,397.569
591.645,327.363,1.6269,196.32
285.374,295.169,0.0213271,32.0109
595.398,242.043,1.62537,196.501
65.4338,415.942,1.61456,84.3553
399.19,231.324,1.62537,196.501
501.018,229.947,1.61946,395.129
197.664,260.868,0.0295325,61.3231
599.391,320.142,1.6268,196.294
107.262,375.314,1.42836,208.188
535.107,336.704,1.62686,196.308
339.107,325.704,1.62686,196.308
716.729,219.733,1.6268,192.572
403.404,309.154,1.6268,196.294
149.708,419.633,1.61456,84.3553
582.109,308.118,1.62725,196.339
74.0673,703.271,1.44881,740.168
313.335,258.687,1.61589,397.569
149.66,274.341,0.0118628,62.3832
386.082,297.04,1.62725,196.339
178.366,305.018,0.0228425,62.4761
502.889,249.3,1.60657,201.827
588.167,382.702,1.62685,196.297
282.266,370.813,1.61604,399.53
681.388,388.883,1.61604,399.53
640.715,282.072,0.0231135,28.6908
392.178,371.705,1.62685,196.297
687.737,396.458,1.6159,400.55
287.595,378.396,1.6159,400.55
584.693,385.697,1.61388,196.644
641.379,253.389,0.0231135,28.6908
759.727,352.996,-0.11751,36.1177
76.0666,591.366,2.53454,70.8285
116.47,649.54,2.53454,70.8285
339.414,262.315,1.62686,196.308
535.414,273.315,1.62686,196.308
662.023,346.551,0.00600216,32.266
165.51,227.471,1.61599,793.15
662.217,314.286,0.00600216,32.266
595.802,401.064,1.62443,196.412
957.851,263.305,1.61599,793.15
767.962,557.437,1.6132,410.04
334.452,690.008,0.0198056,164.85
662.54,332.538,0.596431,19.1137
337.716,525.191,0.0198056,164.85
294.527,233.116,1.62329,398.832
358.839,233.648,1.62686,196.308
554.839,244.648,1.62686,196.308
893.854,417.545,1.61302,396.319
183.685,126.809,1.62206,397.147
497.888,400.815,1.61302,396.319
858.656,346.414,1.73976,399.608
464.739,279.218,1.73976,399.608
357.555,682.22,0.0494676,107.856
706.377,209.842,1.60613,99.1755
486.13,327.764,1.48146,400.479
672.366,250.847,1.58689,410.024
262.395,244.25,1.58689,410.024
310.147,190.528,1.62396,297.537
346.782,230.844,1.62686,196.308
542.782,241.844,1.62686,196.308
350.907,342.44,1.62686,196.308
546.907,353.44,1.62686,196.308
163.68,497.736,1.84393,201.747
551.368,157.541,1.62152,499.612
775.541,154.033,1.62401,194.123
969.389,164.358,1.62401,194.123
635.453,502.548,1.61874,164.008
799.272,510.409,1.61874,164.008
541.745,233.322,1.62686,196.308
345.745,222.322,1.62686,196.308
469.062,160.776,1.62041,98.1903
169.389,137.486,1.6258,300.506
862.965,173.441,1.62259,694.507
469.2,161.522,1.61287,98.0184
392.244,224.762,1.62686,196.308
588.244,235.762,1.62686,196.308
129.178,92.1533,1.61577,797.688
168.916,145.234,1.62582,597.959
747.118,583.228,1.6158,161.508
765.97,178.121,1.62582,597.959
445.866,158.966,1.62643,198.488
270.846,150.912,1.61316,100.012
956.336,686.569,-0.244134,165.826
68.1335,140.198,1.62016,303.005
532.438,733.368,1.09343,430.682
352.508,215.886,1.62686,196.308
548.508,226.886,1.62686,196.308
688.23,682.545,1.93735,61.3017
745.459,704.515,1.93735,61.3017
380.792,311.311,1.62763,196.167
576.642,322.455,1.62763,196.167
522.738,524.085,1.61506,122.159
644.777,529.49,1.61506,122.159
900.78,218.776,1.62282,395.425
896.561,203.729,1.60632,195.704
210.001,187.663,1.62969,103.352
106.829,181.58,1.62969,103.352
501.082,547.939,1.62163,124.371
625.293,554.258,1.62163,124.371
562.566,306.67,1.62686,196.308
366.566,295.67,1.62686,196.308
362.873,143.17,1.62136,100.891
718.719,505.927,1.61822,239.751
262.111,138.07,1.62136,100.891
958.2,517.291,1.61822,239.751
107.44,180.041,1.61847,599.96
158.923,687.236,1.18649,137.329
662.349,250.534,1.60645,400.99
371.3,156.748,1.62203,492.423
355.707,205.722,1.62686,196.308
551.707,216.722,1.62686,196.308
563.59,243.71,1.62686,196.308
367.59,232.71,1.62686,196.308
563.063,264.097,1.62729,196.333
367.043,253.01,1.62729,196.333
505.3,199.231,1.61744,201.638
353.564,261.953,1.62348,395.277
577.064,385.215,1.62686,196.308
381.064,374.215,1.62686,196.308
748.293,282.768,1.62348,395.277
376.545,319.55,1.62686,196.308
572.545,330.55,1.62686,196.308
44.3957,72.7208,1.62225,307.087
663.291,219.989,1.62217,399.402
351.077,88.5136,1.62225,307.087
580.932,730.015,1.2474,13.0346
366.958,231.32,1.62758,196.243
756.633,589.703,1.87235,212.744
553.489,526.517,1.87235,212.744
593.291,725.873,1.2474,13.0346
578.277,259.58,1.62657,196.374
843.901,281.969,-0.000281064,49.2947
562.884,242.459,1.62758,196.243
843.915,331.264,-0.000281064,49.2947
675.544,93.5464,1.62913,201.338
472.945,495.514,1.61435,366.942
562.93,326.617,1.62695,196.272
366.967,315.601,1.62695,196.272
462.589,337.175,1.6185,395.209
563.161,242.892,1.62726,196.312
367.161,231.814,1.62726,196.312
839.539,511.491,1.61435,366.942
857.349,356.022,1.6185,395.209
354.424,382.662,1.62686,196.308
612.855,713.64,1.29334,10.7751
550.424,393.662,1.62686,196.308
669.933,25.2666,-1.51578,83.8427
623.218,710.688,1.29334,10.7751
351.699,246.422,1.62686,196.308
562.711,316.659,1.62686,196.308
366.711,305.659,1.62686,196.308
586.217,20.6563,-1.51578,83.8427
381.739,248.084,1.62686,196.308
577.739,259.084,1.62686,196.308
64.3414,174.836,1.62518,401.861
812.156,549.24,-0.622929,136.509
467.306,289.511,-0.00260456,49.0356
549.146,337.99,1.62653,196.202
467.178,240.476,-0.00260456,49.0356
545.004,511.529,1.61784,81.4668
803.681,33.7951,1.61243,43.4447
949.402,519.538,1.63264,80.5092
